timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010118,1.97766,1.9547833,277.96368,271.23077,52675.414,1.6846435,2.1008832,278.08554,271.94305,52707.434
2018010218,4.9146013,-1.2955863,277.5909,268.90805,52614.12,5.07616,-0.9879812,277.32806,269.4165,52614.4
2018010318,4.9803348,1.9866877,277.67783,271.15536,51454.234,6.404773,2.5214431,278.56992,271.99316,51614.75
2018010418,0.63170964,3.4443781,278.0879,271.17148,52364.176,0.7759324,3.8533993,277.7048,271.719,52436.55
2018010518,3.1367235,3.0473073,281.47812,273.5921,53148.48,3.425622,3.4679775,280.645,273.68686,53145.117
2018010618,-0.23754133,0.36003053,278.0623,273.8495,54009.227,0.17407276,0.83590925,278.36462,273.8269,54003.1
2018010718,-3.4891005,-1.469295,274.38382,268.93732,54814.176,-3.8720603,-1.1504952,274.96,268.69568,54826.785
2018010818,-4.377531,0.17096992,271.5419,272.87277,55485.684,-4.5729737,0.31322902,271.5035,272.51645,55462.05
2018010918,-5.2244706,3.7617304,276.93353,278.70752,54949.207,-4.895975,3.1308708,277.80447,277.82452,54916.297
2018011018,-1.2096633,0.9428305,278.21744,272.9026,53954.938,-0.07786847,1.2795286,277.69684,273.0604,54000.754
2018011118,-1.9787184,-0.80004686,275.7108,270.77563,54153.965,-1.7725501,-1.097788,276.64636,271.6718,54120.805
2018011218,-4.2058077,-0.4174896,273.6596,267.19003,54753.594,-4.801228,0.14632273,273.9095,267.82452,54744.09
2018011318,-5.626311,1.0316858,272.25278,267.0562,54296.582,-5.180217,0.88093,273.38525,266.4212,54294.188
2018011418,-3.4512377,1.1757727,269.24872,266.16382,53868.01,-3.347721,1.3223532,270.09222,265.41885,53907.484
2018011518,-1.4409868,5.924307,271.23938,268.71057,53302.387,-1.5475256,5.724507,271.2643,269.4843,53271.043
2018011618,3.1880505,3.6783946,274.4028,270.42007,51030.438,2.0679386,3.929166,273.56662,270.8257,51155.684
2018011718,5.917248,-0.37518352,274.58218,265.9571,50816.86,5.853517,-0.123801924,274.2663,266.08807,50838.992
2018011818,8.380833,5.0381923,278.0099,270.30487,50937.2,9.607872,3.2549524,278.02576,269.9678,50947.062
2018011918,1.9142224,0.5226387,274.0421,266.3702,51796.47,2.1260788,0.5471175,274.22644,265.93036,51802.46
2018012018,-0.4052986,1.6188594,272.25992,265.9793,51376.82,0.10516576,1.9592326,272.7115,266.49344,51416.46
2018012118,0.6209136,-2.0333178,271.81708,264.36746,51984.47,0.97188663,-2.5483353,272.41846,264.2971,51984.773
2018012218,-3.8601317,3.2393239,271.21844,266.42795,52708.324,-3.466155,3.1758916,271.97595,266.2502,52744.555
2018012318,0.031254053,1.38139,273.1278,268.87338,54468.676,-0.74109834,1.789032,273.67825,267.7685,54473.914
2018012418,1.5677882,4.4384985,278.17102,277.7445,55384.945,1.7449371,5.471951,278.10547,277.29092,55426.812
2018012518,0.20962606,3.4666326,278.52017,276.80893,54775.125,-0.22321917,4.157564,278.41446,276.09253,54785.438
2018012618,1.3945802,0.8905782,275.61972,274.9085,54594.31,1.1570742,1.2279195,275.10352,274.27795,54589.734
2018012718,1.1213028,0.68158466,277.09894,269.9918,54912.695,1.7513971,-0.009602883,278.1015,269.3885,54944.723
2018012818,6.8033576,0.9645378,280.14554,271.79794,55180.75,7.0001726,0.76124066,281.0337,271.3726,55192.11
2018012918,7.579236,1.4460617,282.12448,271.9323,54645.508,7.179977,1.2136445,282.87955,272.826,54662.8
2018013018,5.544812,-0.7872958,277.30838,267.36337,53945.867,5.4217715,-0.35000387,276.59653,267.03738,53921.11
2018013118,2.0074763,5.7916713,278.71646,273.9318,53472.105,2.4383137,5.5532084,279.58853,274.08337,53451.473
2018020118,0.84591043,1.0890965,275.5671,269.16492,52119.902,0.75439894,1.4552194,276.19586,269.50348,52157.918
2018020218,0.7862975,1.9496118,273.65897,267.413,51959.06,1.2410547,1.9735074,274.09488,267.04474,51956.812
2018020318,1.1576575,-0.54979485,274.3147,266.7514,51781.535,2.0862422,-0.7321314,273.82776,266.7175,51791.656
2018020418,-1.0126468,-2.1490154,273.58212,264.54874,52518.754,-0.0025014335,-2.182679,273.9613,264.67593,52548.85
2018020518,-0.48092628,-1.1284744,267.697,259.68777,52542.53,-0.3265797,-1.7390596,268.069,260.9215,52541.805
2018020618,-2.895435,1.1978116,267.80585,263.62247,52911.664,-2.7964652,2.3281832,268.8145,263.47015,52920.05
2018020718,-1.800716,-1.1147652,273.00156,269.44302,53406.273,-1.7057964,-0.92099905,272.20917,268.58807,53361.727
2018020818,0.69176155,-2.1157615,270.70312,267.0159,53398.797,0.777009,-1.9927132,270.57462,267.3926,53427.04
2018020918,-2.2999141,0.33198494,271.21725,267.10547,53237.297,-1.4893854,0.89191073,270.27563,267.36905,53261.41
2018021018,-1.3607174,1.26826,271.85986,266.6425,53096.582,-0.92197925,0.831517,271.36398,267.96603,53120.215
2018021118,-0.0758843,3.5439653,274.81433,267.34503,52642.324,-0.74109834,3.5536268,274.30817,268.1665,52697.332
2018021218,1.9866164,0.1137876,274.1685,266.2831,52230.49,1.945198,0.8754397,273.17395,266.37994,52169.43
2018021318,-1.90633,-1.2944546,272.77292,264.58743,52068.473,-2.274279,0.4702527,272.9527,264.60812,52031.992
2018021418,-0.9329082,-2.522351,273.1615,263.95566,52510.977,-0.4331702,-2.8612847,272.0497,263.55417,52525.83
2018021518,-2.8709974,2.9415505,272.3185,268.06387,53937.043,-2.2925825,3.6304915,272.6537,268.57187,53960.812
