timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010712,-3.2884934,-0.5625752,278.94504,274.91565,54574.895,-2.648961,-2.7328107,276.3354,268.81802,54587.62
2018010812,-4.952979,-0.99281335,275.92392,274.29892,55047.33,-3.6621094,-0.56742126,275.12344,271.33572,55246.617
2018010912,-6.6998353,-2.3118348,271.75284,268.084,53693.395,-5.5688953,3.1308708,276.8337,276.95483,55248.73
2018011012,-2.9171224,0.038898468,275.0903,273.77414,54261.316,-1.4010983,2.2205727,278.13138,273.7576,54185.176
2018011112,-2.310736,-2.1839266,273.63654,272.18906,54271.11,-0.7712452,0.69645464,277.63904,271.2856,53961.05
2018011212,-0.6396784,-1.4517933,276.036,269.74133,54881.93,-4.031408,-0.206157,274.5394,270.25818,54648.94
2018011312,-4.667947,2.4596121,271.60947,269.88376,54891.2,-5.866057,0.847988,273.166,265.22134,54475.793
2018011412,-4.4957623,2.9213455,271.1421,266.82944,54297.55,-3.725633,1.8175818,271.22247,266.37405,53937.32
2018011512,-2.2471616,6.023985,273.61188,267.857,52870.625,-0.5752909,6.0264754,273.158,267.48843,53545.215
2018011612,2.358958,5.2443643,275.6228,270.9174,51160.7,0.6521151,4.6846366,274.76862,271.56125,51611.223
2018011712,5.8308163,-0.51943314,275.4076,266.44485,50265.82,2.582588,1.7198538,275.4583,267.09927,50721.758
2018011812,1.8944474,3.7846665,276.4341,267.17163,50800.13,-0.93597597,7.2288594,275.65366,268.79004,51628.61
2018011912,5.4044437,0.48700094,276.83316,266.38483,51478.293,4.455997,-1.5271325,275.98856,265.95837,51616.156
2018012012,3.6695929,0.8919519,275.2418,265.0398,51137.023,1.7664706,2.6070924,275.7693,265.78296,51541.684
2018012112,2.4836192,-4.524653,272.52274,266.79343,52790.766,0.7920824,-2.6680248,274.30417,264.96042,51674.89
2018012212,-1.2940203,-2.4912858,269.59134,266.5788,53334.56,-2.6500378,3.9467351,272.6776,265.099,52612.05
2018012312,-0.75065327,4.2872944,273.65265,272.3832,54180.133,2.32634,-0.24568744,274.6271,266.40207,54019.08
2018012412,1.2659825,1.9968718,281.8416,274.24524,54904.188,2.473844,3.9313622,279.94333,276.12347,55267.76
2018012512,0.9338589,3.9923663,281.20248,279.1533,54972.227,1.6684934,4.069719,282.2397,276.31216,54895.387
2018012612,2.8105552,-1.3559129,278.9642,270.95795,54073.598,0.82115257,1.7473054,279.04834,275.3658,54422.227
2018012712,0.93976766,3.659801,277.9005,269.82138,54128.195,1.3691785,0.5218619,279.22375,270.45425,54768.29
2018012812,8.020631,-0.54477674,279.9608,268.96936,53374.227,6.9969425,0.10898843,280.63104,270.56628,55100.484
2018012912,6.0810905,2.3157144,282.0384,279.0451,55627.785,6.521054,2.0602548,283.61508,273.04562,55096.023
2018013012,4.7136836,2.188459,282.30173,273.86185,54752.496,9.518508,-2.4978242,278.86893,267.05505,53733.867
2018013112,5.1835585,3.7453992,281.1944,272.0411,52965.938,1.1570742,5.646544,279.6284,271.7175,53783.67
2018020112,7.4733396,1.0622958,278.30942,266.8163,51805.973,1.2765849,-1.4952885,277.5274,269.99582,52305.223
2018020212,5.4923825,-0.6651715,276.47678,266.74823,51552.793,2.4027836,1.4892595,278.11346,267.75525,51952.117
2018020312,2.709067,0.72180635,274.61685,266.65283,52202.312,1.6792601,1.0390518,277.70282,267.1789,51836.996
2018020412,2.1137905,2.6288135,279.08624,270.8713,53444.117,2.5341377,-2.6790054,274.26828,265.53235,52270.22
2018020512,-1.4164662,-0.6148682,273.5156,263.92426,53797.707,-1.3160412,-2.6976726,271.85434,260.48666,52591.14
2018020612,0.9863716,-1.6655031,269.9201,261.1533,52429.9,-1.9458942,1.6364006,271.57727,260.86255,52639.535
2018020712,-4.450576,-1.6132557,269.4173,269.04,53407.375,-1.4269384,1.1038377,274.99188,270.72253,53413.414
2018020812,1.3087996,1.0753847,270.47952,262.69122,53244.24,0.36572036,-3.1687436,273.7002,268.5645,53395.56
2018020912,0.15862922,2.2269614,271.75406,263.75302,53012.332,-0.8444589,0.31871936,272.36664,267.98962,53311.688
2018021012,0.75710565,1.3383154,273.31635,266.74765,52934.85,1.1140074,1.0950532,271.80652,267.826,53211.84
2018021112,2.0561922,5.162311,275.2273,267.11063,52178.88,0.8383793,4.2498016,276.50482,266.28412,52750.19
2018021212,6.1785345,-2.189707,276.23325,266.87567,52532.867,4.103925,-0.6893068,277.94202,267.02707,52177.652
2018021312,0.9185826,-1.8777941,276.12592,265.15305,52607.887,0.5724414,-0.21054928,275.4962,264.37817,52064.883
2018021412,-1.9305633,-0.74157554,275.13254,263.98257,52620.4,-2.46162,-2.5977485,273.77194,263.78265,52289.246
2018021512,-2.135311,4.926006,277.45004,270.73514,53772.55,-1.1922239,2.7531354,273.6683,263.93744,53691.11
2018021612,4.122968,-1.0988375,278.88785,266.60654,53303.484,4.164219,-2.232092,279.10016,267.3027,53555.785
2018021712,-3.0484688,1.6040982,278.48157,269.80835,54550.66,2.063632,-0.30937538,277.21246,265.41443,53564.477
