timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010518,3.450369,1.6311799,280.30743,272.75372,53062.816,3.425622,3.4679775,280.645,273.68686,53145.117
2018010618,-0.3889568,-0.65809995,279.6396,274.88263,54330.69,0.17407276,0.83590925,278.36462,273.8269,54003.1
2018010718,-2.1065555,-1.2923104,272.34845,269.72443,54559.027,-3.8720603,-1.1504952,274.96,268.69568,54826.785
2018010818,-3.9621162,-1.3257736,272.6604,272.21426,55228.07,-4.5729737,0.31322902,271.5035,272.51645,55462.05
2018010918,-5.2791457,2.431871,273.9211,275.76968,54688.46,-4.895975,3.1308708,277.80447,277.82452,54916.297
2018011018,-0.053502057,0.049390793,276.70227,275.23285,54069.71,-0.07786847,1.2795286,277.69684,273.0604,54000.754
2018011118,-1.0416516,-2.0353389,275.4685,272.19177,54492.45,-1.7725501,-1.097788,276.64636,271.6718,54120.805
2018011218,-3.4478922,-1.2086104,274.6795,266.81082,54623.8,-4.801228,0.14632273,273.9095,267.82452,54744.09
2018011318,-5.296926,1.4233665,271.2466,267.51086,54357.984,-5.180217,0.88093,273.38525,266.4212,54294.188
2018011418,-2.1401584,2.44278,272.4392,267.96933,54672.777,-3.347721,1.3223532,270.09222,265.41885,53907.484
2018011518,0.13999389,6.7965355,272.25833,270.33548,53480.68,-1.5475256,5.724507,271.2643,269.4843,53271.043
2018011618,2.0409303,3.4877245,275.04156,270.16183,51054.527,2.0679386,3.929166,273.56662,270.8257,51155.684
2018011718,6.1757364,0.37137985,274.43698,265.87152,50624.105,5.853517,-0.123801924,274.2663,266.08807,50838.992
2018011818,7.5422335,3.498838,277.97418,270.60767,51196.99,9.607872,3.2549524,278.02576,269.9678,50947.062
2018011918,-1.5047693,1.7462823,272.35934,267.5059,51945.625,2.1260788,0.5471175,274.22644,265.93036,51802.46
2018012018,-2.226584,-0.9242836,273.28943,266.41122,52227.598,0.10516576,1.9592326,272.7115,266.49344,51416.46
2018012118,1.2100857,-0.5174183,272.07227,263.26608,52254.094,0.97188663,-2.5483353,272.41846,264.2971,51984.773
2018012218,-3.6933048,5.445738,271.87042,267.40063,52899.918,-3.466155,3.1758916,271.97595,266.2502,52744.555
2018012318,1.7581034,1.4943286,274.61353,268.2992,54655.348,-0.74109834,1.789032,273.67825,267.7685,54473.914
2018012418,1.4475962,3.6072772,277.7515,275.6113,55344.934,1.7449371,5.471951,278.10547,277.29092,55426.812
2018012518,0.44300508,2.655076,276.40405,276.28302,54604.473,-0.22321917,4.157564,278.41446,276.09253,54785.438
2018012618,2.4352856,-0.14680965,277.6514,271.75067,54410.477,1.1570742,1.2279195,275.10352,274.27795,54589.734
2018012718,-1.036377,0.5246121,276.47113,271.28677,55213.676,1.7513971,-0.009602883,278.1015,269.3885,54944.723
2018012818,6.010705,0.9146234,279.79498,274.28183,55807.22,7.0001726,0.76124066,281.0337,271.3726,55192.11
2018012918,7.8907623,0.49846917,282.66156,272.2194,54926.11,7.179977,1.2136445,282.87955,272.826,54662.8
2018013018,4.392525,0.29066458,277.0099,267.8083,54149.316,5.4217715,-0.35000387,276.59653,267.03738,53921.11
2018013118,5.0733347,5.0205116,281.0703,273.08667,52870.594,2.4383137,5.5532084,279.58853,274.08337,53451.473
2018020118,2.1873963,2.3311038,275.7647,267.7268,51508.734,0.75439894,1.4552194,276.19586,269.50348,52157.918
2018020218,3.891581,-1.0427657,275.68658,266.75952,52095.98,1.2410547,1.9735074,274.09488,267.04474,51956.812
2018020318,2.2019598,-0.7249008,273.56384,264.43762,52307.69,2.0862422,-0.7321314,273.82776,266.7175,51791.656
2018020418,2.0994663,-2.4980264,272.38385,263.3398,52107.58,-0.0025014335,-2.182679,273.9613,264.67593,52548.85
2018020518,0.57539445,-1.3724977,270.3684,262.0776,52747.64,-0.3265797,-1.7390596,268.069,260.9215,52541.805
2018020618,1.2363939,-0.07392244,266.91443,260.35944,52230.797,-2.7964652,2.3281832,268.8145,263.47015,52920.05
2018020718,-0.90631396,-1.293771,270.2511,262.95233,53192.043,-1.7057964,-0.92099905,272.20917,268.58807,53361.727
2018020818,-0.20342334,-2.298762,271.70114,267.28723,53412.07,0.777009,-1.9927132,270.57462,267.3926,53427.04
2018020918,-1.4988537,0.58988136,272.7103,269.34,53254.754,-1.4893854,0.89191073,270.27563,267.36905,53261.41
2018021018,0.090834305,1.0834965,273.777,265.9536,53072.957,-0.92197925,0.831517,271.36398,267.96603,53120.215
2018021118,-1.3845865,4.454844,275.424,269.50317,52677.516,-0.74109834,3.5536268,274.30817,268.1665,52697.332
2018021218,1.7312075,-0.328646,273.77216,265.3804,52483.902,1.945198,0.8754397,273.17395,266.37994,52169.43
2018021318,-2.188904,-0.5555204,274.37466,265.25977,52425.316,-2.274279,0.4702527,272.9527,264.60812,52031.992
2018021418,-1.6177385,-1.6312869,273.66364,264.14532,53327.992,-0.4331702,-2.8612847,272.0497,263.55417,52525.83
2018021518,0.40911436,5.2146306,275.62253,271.91223,54306.855,-2.2925825,3.6304915,272.6537,268.57187,53960.812
2018021618,1.5422168,0.8127877,274.1583,267.4123,54045.28,2.8162258,0.5416271,275.31082,267.0875,53455.938
2018021718,-0.132216,-1.6998607,275.76733,266.20944,53510.625,-0.28135946,-2.3287218,274.64703,265.98636,53413.18
2018021818,0.8179903,0.64068866,274.45215,267.4773,53789.56,1.6178898,-0.32914057,274.055,263.35223,53564.008
2018021918,-1.1461256,-0.84457064,274.41733,264.28192,53059.82,-2.0890915,1.5858895,273.2238,268.1326,53135.016
2018022018,-2.5037782,-0.89968824,273.23135,263.39603,52999.33,-2.4196298,-1.7599229,272.39456,268.06775,52944.72
2018022118,-1.5197568,-2.401326,273.96317,263.17496,52821.777,-2.1558452,-2.5285702,272.60785,262.47812,52958.58
2018022218,-2.9487104,-2.8547587,273.8859,262.2942,53366.566,-3.0774765,-1.5534861,270.8537,258.82098,53193.75
2018022318,-3.6195366,-3.3839169,270.7421,261.16455,53973.8,-1.7144098,-2.4088807,268.17264,262.75082,53522.426
2018022418,-1.828933,-4.1303754,269.19928,257.7283,52284.23,-2.3970199,-4.5149746,266.68362,257.31744,52178.36
2018022518,-1.3453535,-2.6636753,266.51465,255.33228,51494.742,-1.2751276,-1.8411798,265.35803,254.02881,51777.793
2018022618,-1.7370476,-0.88924634,264.74094,253.91933,51316.67,-3.2508206,-2.4890397,263.42648,252.22751,51578.805
2018022718,-3.9854178,-1.9093095,266.76584,255.86232,51334.16,-4.5805106,-2.5527277,264.2318,252.51053,51345.51
2018022818,-1.477624,-2.736069,264.02545,256.65656,52517.97,-2.8083084,-2.2705243,265.84842,254.79237,52136.773
2018030118,-2.8147924,-0.24454926,262.51907,257.32776,51909.67,-3.4360082,-0.89574355,265.3441,258.63376,52209.137
2018030218,-4.408571,0.4328043,267.89478,262.35925,52548.844,-3.9625008,-2.4495094,266.76535,260.27292,51827.6
2018030318,-3.6489298,0.61445504,265.64014,265.8405,52430.688,-2.546677,-1.2493213,266.82117,262.6771,52150.87
2018030418,-2.723952,1.7417228,269.68347,269.4822,52607.03,-3.2077537,2.4094403,271.34406,270.73874,52763.348
2018030518,-0.95842093,3.156162,274.47525,274.5897,52941.09,-0.93597597,2.9189436,274.03506,274.71426,52962.574
2018030618,-1.3171074,1.8170345,275.34393,269.86395,52172.332,-2.2064488,-0.93637204,274.32013,271.7514,52337.41
2018030718,2.2812905,-0.26124752,275.45837,269.37473,52065.19,1.446699,2.2381418,276.87158,271.1662,52285.957
2018030818,2.247824,0.8287651,278.99298,270.5987,52820.984,0.30865675,2.4259112,276.6583,270.52206,52392.15
2018030918,1.6207098,1.4465683,282.5013,273.61566,53776.773,2.3629467,1.3399223,277.57724,270.32895,53029.766
2018031018,-1.7248933,1.2114786,281.79623,276.35175,53846.04,-0.14677547,2.777293,282.8935,276.69983,54150.875
2018031118,-3.481936,2.0899954,286.48355,278.16574,53783.098,-1.6315061,3.5437443,283.93402,279.219,54165.44
2018031218,4.1594586,-0.57737905,283.53586,276.09818,52959.29,3.6441863,4.122426,282.57855,275.1491,52705.555
2018031318,3.6638904,-2.5862744,281.23657,271.73618,53256.29,2.589048,0.6470416,282.40314,273.80624,53000.164
2018031418,0.47109526,-1.1940712,278.9402,269.0602,53340.688,1.4606957,-0.74750435,277.71677,268.10608,53033.29
2018031518,-5.6450105,0.5955239,281.17755,275.8689,53375.945,-5.028406,-1.4107373,277.69882,268.28,53493.06
2018031618,-2.3726628,-6.5726247,271.8218,266.99582,52293.406,-5.494605,-3.9209201,270.89554,266.63937,52461.457
2018031718,-5.988365,-3.2346425,269.5856,258.9345,52631.637,-6.4011626,-1.5941145,268.55536,259.63907,52541.57
2018031818,-4.9585476,-2.8161283,269.61484,258.87622,52786.473,-5.8962035,-0.74091595,268.08893,259.9265,52716.125
2018031918,-1.1403751,-1.6702293,269.6385,262.91568,52794.992,-2.4368567,1.2619596,268.4896,261.32687,52627.79
2018032018,1.2962652,-4.522423,272.87732,263.37756,51651.016,2.028102,-2.104716,272.4723,263.9153,52359.023
2018032118,2.1475792,1.0987582,274.50955,264.55737,53223.086,2.5707445,0.36593628,272.5919,263.4672,53090.145
2018032218,5.2780304,0.990548,276.79636,269.01672,53672.805,1.0860139,2.8069408,275.7892,266.82806,53013.086
2018032318,-1.9111863,0.029703707,277.81677,268.14804,52692.098,0.82222927,-1.1526914,275.9766,267.35873,53025.77
2018032418,-2.0137587,0.5537634,278.29694,269.52805,53569.49,-1.8037735,0.52954835,276.98322,268.19745,53546.62
2018032518,-0.1921635,3.3293219,281.0557,272.32498,53870.746,0.3872538,3.5997458,278.15732,271.66003,53769.105
2018032618,2.2555037,-1.5352398,281.4268,271.2858,53409.992,1.7567805,-1.9762422,278.65964,269.34576,53382.87
2018032718,0.04233843,0.93115216,278.09283,268.78046,52870.387,-2.291506,-0.18858792,274.46164,266.63644,52831.715
2018032818,0.8747928,0.57692343,278.9073,272.78586,52414.11,-4.995029,1.4892595,278.53006,271.16473,52942.367
2018032918,1.0199151,0.5207472,279.30542,270.90985,52635.93,1.581283,1.3860412,278.28088,269.80713,52898.67
2018033018,-4.229107,-1.5400412,280.31934,271.9,53085.684,-3.371408,-0.7112681,282.1679,273.38467,53284.434
2018033118,2.8551023,-2.1640508,279.7562,273.964,52829.36,0.90620965,0.25722757,282.34134,276.8089,52847.453
2018040118,3.7541134,-2.832934,277.23767,270.83655,52815.676,8.238345,-2.799793,275.7553,266.14114,52268.574
2018040218,0.27533597,-0.15010427,279.86356,270.98325,53782.11,-0.3567265,0.6064131,280.2802,270.7903,53840.76
2018040318,0.37445122,3.0910275,288.93658,281.6444,54654.42,-1.1566937,2.110766,286.28616,280.54565,54477.67
2018040418,-0.013462611,2.3339355,289.5516,282.47324,54573.426,-1.6368895,3.3230326,288.42902,282.61227,54509.387
