timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010406,4.735267,2.784607,278.5336,270.7153,51978.23,6.2658825,2.7201934,279.2397,271.1338,51810.215
2018010506,5.03843,2.3189058,280.14584,274.11935,52917.26,5.72324,2.0404894,280.30414,272.14056,52625.44
2018010606,-0.108257994,1.411408,274.7427,272.59912,53428.63,1.0407937,1.935075,279.5088,274.64645,53528.53
2018010706,-2.8290043,-3.4844527,276.1396,270.5495,54217.51,-0.998423,-3.3762784,277.4377,270.8773,54294.42
2018010806,-1.5693384,-1.4894958,270.9524,270.65662,54951.48,-3.2475905,-1.1482991,271.75467,271.17505,55138.547
2018010906,-6.638928,2.1325831,272.57327,275.1214,55331.89,-6.140608,2.9178457,272.2909,275.61493,55429.395
2018011006,-1.3323407,2.4158208,277.86008,275.60678,54203.895,-2.0212612,3.1649108,278.30283,275.89645,54410.48
2018011106,1.2698499,-1.1702237,276.97684,272.5276,53738.195,-0.4988472,1.0862687,274.88025,271.00995,53670.2
2018011206,-2.4587002,-1.3944906,274.01892,271.02814,54473.496,-3.3391078,-0.6915029,274.5354,270.9952,54444.78
2018011306,-4.7226176,0.35164964,272.94577,266.7678,54901.38,-4.866905,-0.29290435,272.40253,268.0869,54673.137
2018011406,-4.447337,1.4667414,268.87726,265.95172,54233.895,-4.461,1.0247769,269.83508,265.64587,53977.965
2018011506,-2.55051,2.5112438,267.37302,265.90387,53690.547,-2.8179984,3.0012987,267.2617,265.11667,53727.758
2018011606,-0.75927854,6.2294006,271.8743,270.605,52295.305,-0.34272975,7.1344256,271.7248,271.56567,52221.35
2018011706,2.0035815,2.1858435,273.19342,267.524,50626.8,2.7613153,1.6484793,272.80716,267.47665,50620.266
2018011806,4.096465,2.045185,274.3788,266.419,51697.977,3.526829,1.9416634,274.22443,266.44037,51485.535
2018011906,6.8174,-1.0791452,275.62997,266.74655,51176.29,5.9148874,-1.471131,274.64703,266.36816,51336.113
2018012006,1.3724266,1.3205956,273.00714,265.53833,51573.727,1.8030773,1.772561,273.65634,266.20453,51635.656
2018012106,-1.2223674,-0.3043769,271.09256,265.1157,51329.695,-1.0587165,-0.8276633,270.30154,266.3814,51526.176
2018012206,-1.2046268,0.90446335,270.82068,263.93744,52515.703,-2.2010655,1.9822919,270.32944,264.00964,52466.39
2018012306,-2.501405,1.42176,270.41095,266.31287,53536.906,-0.7120282,1.1598393,270.85168,266.47577,53424.223
2018012406,1.0483909,3.7875617,274.47266,271.607,55076.945,1.9635015,4.4935727,276.61047,274.65826,55006.043
2018012506,0.851253,4.4838247,276.3648,278.9164,55052.344,2.7570088,4.5374956,279.60248,278.41858,55007.92
2018012606,-0.1039509,1.9962364,274.82877,275.72598,54309.164,-0.5333007,2.826706,275.0397,276.71603,54498.113
2018012706,1.7191882,0.058177114,275.86487,271.94836,54747.043,1.9990317,-1.0560614,278.25696,271.33722,54705.56
2018012806,5.538155,2.6897016,277.55038,273.36343,55355.97,4.685328,3.8687723,277.5892,273.77676,55128.914
2018012906,6.920595,0.87003446,281.97144,275.6146,55449.383,7.613876,0.58115757,282.12207,276.01883,55206.676
2018013006,7.3297906,-1.3783098,277.15167,267.62817,53343.67,8.34709,-2.266132,277.42377,268.03827,53305.344
2018013106,0.31141692,3.6941895,273.0282,269.11526,53870.71,0.41740063,3.374642,273.56662,269.21307,53971.387
2018020106,2.407843,0.9435536,277.4633,270.045,52439.215,1.453159,2.9310224,278.20316,271.49347,52584.562
2018020206,1.0325825,1.2425909,273.79034,268.15463,52398.39,1.0784771,1.9943707,272.859,267.6565,51965.508
2018020306,-0.31612974,0.4841327,270.7769,265.8656,51565.355,1.0418704,1.9438596,273.40118,267.32333,51793.77
2018020406,1.554374,-3.0444226,272.94873,264.7188,51765.223,2.9443495,-0.9341759,273.4929,265.52203,51993.23
2018020506,-0.5222905,-2.0102744,271.31827,261.70673,52237.062,0.13315924,-2.4571958,272.09357,262.40884,52653.4
2018020606,1.7393391,-0.45733905,267.04575,259.7823,52252.254,0.61550826,1.821974,265.3381,259.76584,52555.195
