timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010318,7.0350695,0.17500739,279.0556,272.55493,51859.03,6.404773,2.5214431,278.56992,271.99316,51614.75
2018010418,1.3437725,3.1058533,278.08264,270.9089,52393.656,0.7759324,3.8533993,277.7048,271.719,52436.55
2018010518,5.5700183,1.1975063,280.49432,271.1046,52687.867,3.425622,3.4679775,280.645,273.68686,53145.117
2018010618,0.59293014,-1.4424659,279.14276,273.07306,53928.305,0.17407276,0.83590925,278.36462,273.8269,54003.1
2018010718,-2.2748077,-1.8267072,274.5054,269.2447,54590.34,-3.8720603,-1.1504952,274.96,268.69568,54826.785
2018010818,-4.3454466,-0.8506509,272.35553,272.07455,55300.863,-4.5729737,0.31322902,271.5035,272.51645,55462.05
2018010918,-4.543409,3.4297163,278.05875,278.8362,54853.504,-4.895975,3.1308708,277.80447,277.82452,54916.297
2018011018,0.18477228,0.60556394,278.45822,274.522,53819.42,-0.07786847,1.2795286,277.69684,273.0604,54000.754
2018011118,-0.34276104,-2.4912078,276.02487,271.43497,54130.28,-1.7725501,-1.097788,276.64636,271.6718,54120.805
2018011218,-3.264595,-0.4331684,274.47458,266.9984,54882.297,-4.801228,0.14632273,273.9095,267.82452,54744.09
2018011318,-5.2802258,1.483971,271.04156,267.0554,54476.71,-5.180217,0.88093,273.38525,266.4212,54294.188
2018011418,-3.6531663,1.0800352,269.48224,265.69504,53963.73,-3.347721,1.3223532,270.09222,265.41885,53907.484
2018011518,-1.7905957,5.537883,270.8031,268.30136,53065.023,-1.5475256,5.724507,271.2643,269.4843,53271.043
2018011618,5.4146476,1.56077,275.39224,268.9483,50848.402,2.0679386,3.929166,273.56662,270.8257,51155.684
2018011718,5.687841,-0.65514207,274.18805,265.59393,50890.074,5.853517,-0.123801924,274.2663,266.08807,50838.992
2018011818,6.4923387,4.8362637,277.8822,270.9346,51226.86,9.607872,3.2549524,278.02576,269.9678,50947.062
