timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010806,-3.012804,-1.838637,277.16925,275.1017,54604.727,-3.2475905,-1.1482991,271.75467,271.17505,55138.547
2018010906,-6.0425143,-1.0040098,274.09396,274.78168,54456.5,-6.140608,2.9178457,272.2909,275.61493,55429.395
2018011006,-5.011968,-1.9333872,270.25717,267.6492,53572.902,-2.0212612,3.1649108,278.30283,275.89645,54410.48
2018011106,-3.2635188,-0.75965494,272.5792,273.17746,54124.73,-0.4988472,1.0862687,274.88025,271.00995,53670.2
2018011206,-2.9156988,-1.7554368,272.0942,267.83673,54620.098,-3.3391078,-0.6915029,274.5354,270.9952,54444.78
2018011306,-2.5539458,0.49702424,274.47903,270.2516,54869.445,-4.866905,-0.29290435,272.40253,268.0869,54673.137
2018011406,-3.2728446,3.3589067,269.2236,267.2847,54780.242,-4.461,1.0247769,269.83508,265.64587,53977.965
2018011506,-3.0196838,4.6494093,269.58942,266.67487,53957.594,-2.8179984,3.0012987,267.2617,265.11667,53727.758
2018011606,-3.0511966,4.033607,272.1368,272.1531,52567.543,-0.34272975,7.1344256,271.7248,271.56567,52221.35
2018011706,0.67806035,2.9074683,272.14658,266.9163,50248.547,2.7613153,1.6484793,272.80716,267.47665,50620.266
2018011806,4.3594728,1.8012195,274.0958,266.02838,50866.71,3.526829,1.9416634,274.22443,266.44037,51485.535
2018011906,2.4016178,1.4918602,272.70938,265.342,50752.555,5.9148874,-1.471131,274.64703,266.36816,51336.113
2018012006,2.3728895,1.2994313,274.40863,267.51166,51431.168,1.8030773,1.772561,273.65634,266.20453,51635.656
2018012106,0.9350416,1.3445715,270.50134,264.66962,51400.61,-1.0587165,-0.8276633,270.30154,266.3814,51526.176
2018012206,3.3927827,-2.364431,272.6353,265.10742,53078.703,-2.2010655,1.9822919,270.32944,264.00964,52466.39
2018012306,-1.2556244,-1.7852774,267.24854,266.7742,53771.348,-0.7120282,1.1598393,270.85168,266.47577,53424.223
2018012406,1.6257963,0.6658203,276.7191,275.79877,55340.246,1.9635015,4.4935727,276.61047,274.65826,55006.043
2018012506,0.6419448,3.5121772,278.10953,279.23483,55128.285,2.7570088,4.5374956,279.60248,278.41858,55007.92
2018012606,3.0678842,-0.10084878,277.14426,272.27313,54163.773,-0.5333007,2.826706,275.0397,276.71603,54498.113
2018012706,2.6105754,0.3503069,275.59222,267.9537,54150.746,1.9990317,-1.0560614,278.25696,271.33722,54705.56
2018012806,6.195545,0.020923167,277.5967,269.5172,52732.27,4.685328,3.8687723,277.5892,273.77676,55128.914
2018012906,5.034393,1.7994324,280.29877,274.90472,54599.1,7.613876,0.58115757,282.12207,276.01883,55206.676
2018013006,3.1811872,-0.084579244,279.64905,271.37207,54572.156,8.34709,-2.266132,277.42377,268.03827,53305.344
2018013106,1.9003165,3.9085927,279.0692,270.5586,53524.027,0.41740063,3.374642,273.56662,269.21307,53971.387
2018020106,6.764633,1.7538835,276.40082,267.30615,51497.37,1.453159,2.9310224,278.20316,271.49347,52584.562
2018020206,4.035224,0.15740845,275.23654,266.55582,52193.145,1.0784771,1.9943707,272.859,267.6565,51965.508
2018020306,1.1151243,1.5059388,272.45758,264.7605,52185.344,1.0418704,1.9438596,273.40118,267.32333,51793.77
2018020406,2.4557915,0.93936795,275.4333,268.95697,52526.8,2.9443495,-0.9341759,273.4929,265.52203,51993.23
2018020506,0.85089177,2.121349,274.78757,269.31952,53427.516,0.13315924,-2.4571958,272.09357,262.40884,52653.4
2018020606,0.37868154,0.152684,270.39752,261.20163,53430.695,0.61550826,1.821974,265.3381,259.76584,52555.195
2018020706,1.348185,-1.4595124,266.69666,260.5689,52594.117,-2.081555,1.7286383,270.08426,269.7806,53235.098
2018020806,-2.2978346,-2.4581997,268.38644,268.59888,53001.277,0.23759641,-2.2815049,270.05237,265.2405,53317.324
2018020906,3.0284677,2.5970407,269.85092,267.3354,52851.098,-0.3028929,-0.56742126,267.8517,266.98135,53366.66
2018021006,1.2614478,0.8815484,268.41037,265.6815,53231.266,-1.4473952,0.4845276,269.65967,266.8266,53175.19
2018021106,0.6839925,2.9681919,272.39426,265.40292,52010.73,-1.2428275,2.8387847,271.659,266.7175,52802.816
2018021206,4.7209473,-0.8244451,274.3948,265.52155,51602.902,2.053942,0.5185677,273.9434,267.89822,52212.895
2018021306,2.4414754,0.16998546,272.62808,264.60913,52383.81,1.9042845,-0.18748985,270.48492,264.6096,52108.816
2018021406,-1.1076106,0.3661772,271.74252,264.01175,52479.914,-0.86491567,-1.5622706,268.6371,263.96692,52080.625
2018021506,-2.943807,2.1659606,271.18472,265.42764,52631.99,-1.0964001,-0.28961015,271.02512,263.53796,53062.188
2018021606,7.8362303,-0.56991535,278.03397,269.46497,52881.633,2.9680364,1.3476088,273.7859,268.734,53611.934
2018021706,0.1417513,1.5893526,271.54965,266.7245,53308.89,2.1852958,0.85018414,271.37396,265.88907,53607.94
2018021806,0.4611675,-1.4253117,275.27536,271.60727,53942.16,0.8566828,-2.4143713,272.99854,265.0135,53255.773
2018021906,1.2065625,4.6520715,274.31628,267.9873,53189.516,-0.40087005,1.8527199,271.34207,266.58337,53308.867
2018022006,-0.2359219,5.551509,273.7803,267.00015,52372.8,-2.9159756,0.044202436,268.77463,268.1326,52877.055
2018022106,2.9231417,1.55698,272.78918,267.83145,53637.68,-1.2008373,-1.77859,267.24374,266.49933,53017.08
2018022206,-2.6847453,0.9078684,270.08112,267.32303,54448.957,-2.229059,-1.972948,266.61185,261.09692,52993.348
2018022306,-1.8309472,-1.867273,272.67392,263.67725,53864.793,-2.9321258,-2.5779831,265.7368,261.18683,53110.582
2018022406,-1.2280155,-3.6539912,267.60602,257.55493,52860.07,2.4167805,-3.3773766,267.47897,259.2971,53022.01
2018022506,-3.3624122,-2.5248282,264.24258,254.4158,51448.754,-1.4064816,-2.5197856,261.26968,255.92886,51926.273
2018022606,-3.3215864,-2.014295,264.0949,254.27908,50908.656,-1.1168568,-2.5966504,261.88962,254.30887,51645.996
2018022706,-0.98433566,-1.8994681,262.75598,254.43861,50278.055,-1.7757801,-1.9015735,258.95343,255.21394,51287.25
2018022806,-2.9103014,1.4155501,262.72748,256.49857,51538.383,-4.1283083,-2.2771127,260.4544,254.94125,51642.234
2018030106,-4.222762,1.3989213,264.53336,261.04492,52687.05,-2.9418159,-0.82546717,259.96207,256.43448,52130.195
2018030206,-4.0780454,0.15059651,261.0241,259.60645,52447.586,-3.594279,-0.3829459,260.29694,259.61697,52000.746
2018030306,-3.720288,2.421473,264.19553,267.79318,53716.176,-1.9803478,-1.0626498,259.66306,259.95746,51788.13
2018030406,3.7658393,-0.27456564,274.8274,269.73587,52385.234,-1.2159107,1.5408688,261.61453,266.15588,52508.207
2018030506,-0.21143934,-0.7784661,271.95715,268.55206,51858.28,-1.3009678,3.9730887,270.02448,274.37967,53039.4
2018030606,-0.3667934,2.6126306,273.52493,271.68484,52282.094,-2.2624357,2.4654417,272.88092,272.29092,52713.543
2018030706,-2.18663,1.429834,275.21896,272.40167,52014.4,0.08901568,2.2513185,273.25766,268.76645,51954.7
2018030806,2.1859102,-0.6923646,274.55182,271.02386,52288.945,2.821609,2.4643435,276.23972,270.29062,52339.523
2018030906,-0.79947865,1.1207751,274.2031,271.61838,52321.05,4.665948,1.2641556,276.0025,269.69806,52286.43
2018031006,0.6108643,2.1908162,274.1307,270.0349,52718.848,-1.4183251,2.2161803,273.74603,273.4687,53684.766
2018031106,-0.8355988,2.7911682,281.87802,280.6727,54409.938,-0.39548668,2.5807388,278.49817,277.4678,54056.668
2018031206,4.4771366,-0.96189797,280.1969,271.63126,53013.184,-1.8597605,3.0342407,280.69882,279.46075,53486.95
2018031306,2.1954644,2.0653698,280.59982,275.11142,52772.65,4.4613805,2.1843364,280.7347,273.95218,52807.047
2018031406,5.333921,-1.3872323,279.32388,270.72437,53096.85,4.3547897,-2.3397026,278.53604,271.17505,52920.754
2018031506,-1.3332914,0.082373425,276.52475,273.04968,53021.547,-2.110625,-1.1625739,275.65167,267.74493,53175.895
2018031606,2.877878,2.3939466,282.7939,275.39206,52972.656,-5.9166603,-2.1749923,274.49155,271.1043,53111.523
2018031706,-0.16092311,0.8230191,277.38953,275.2199,53211.484,-5.061783,-2.7932045,267.1381,261.40353,52281.023
2018031806,-6.418661,-5.7470164,272.8614,273.0198,53017.668,-6.9857955,-1.8631412,264.33945,261.22073,52598.656
2018031906,0.17858565,-2.4731035,265.74863,261.12637,52368.2,-2.9547358,-1.697333,262.82053,261.28412,52542.977
2018032006,2.9117465,-0.90786505,268.5973,265.51608,52686.055,2.273583,-1.486504,264.9853,262.3027,52189.637
2018032106,-1.2799786,-3.9924567,271.7332,262.94162,52885.42,1.3853287,-2.9919548,269.20718,261.79562,52647.055
2018032206,4.636331,3.7947612,274.734,269.3246,53966.035,2.1045456,3.5206847,271.3919,265.39526,53022.246
2018032306,-1.564458,1.3024689,271.62042,266.92987,53052.24,2.063632,0.89300877,274.18457,269.07306,52747.137
2018032406,-0.69656825,1.8624398,275.06613,274.6002,52792.62,-0.68403476,1.3036861,274.02908,266.75436,53158.98
2018032506,-1.0616405,-0.55080867,274.95175,268.50336,53078.44,-0.4439369,3.1725974,273.03043,270.4778,53643.418
2018032606,-0.9432037,1.9072392,274.77344,268.95715,52716.863,1.1420008,1.7648746,273.44305,268.79593,53521.953
2018032706,1.5428171,-0.03173378,276.3978,271.05576,53028.812,2.4523106,-2.766851,274.93207,266.88995,52869.305
2018032806,3.926215,3.0274796,281.12738,274.2301,52453.85,-3.3584878,1.3871392,272.83905,268.35666,52616.043
2018032906,6.7176685,2.5094917,278.42853,268.4779,51662.17,6.2098956,-0.10184057,280.2862,273.95514,52760.527
2018033006,-1.2528737,1.5996006,276.6752,272.32675,53035.89,1.7040236,1.8011107,275.12143,269.77176,53032.582
2018033106,-4.9712243,0.2987107,277.144,272.46808,52953.9,-5.310494,-0.3423174,279.78387,275.79034,53252.01
2018040106,5.3707547,0.5406701,279.88983,271.51053,52613.08,7.551429,-0.92319524,275.257,271.4743,52365.6
