timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010100,2.8765717,4.403717,281.96204,277.08377,54057.855,2.8765192,4.403531,281.9626,277.0831,54057.844
2018010200,-0.12825012,3.162384,275.21405,271.42078,52858.676,-0.12847205,3.1627147,275.21313,271.42123,52858.73
2018010300,2.0507965,1.4558716,275.82217,268.6925,52679.027,2.0507119,1.4563175,275.8231,268.69275,52679.008
2018010400,5.970871,3.569748,279.56436,271.30054,51677.668,5.9708743,3.570098,279.5646,271.30035,51677.71
2018010500,0.15509033,5.2565765,279.12347,274.47327,52585.39,0.15469266,5.2567296,279.12408,274.474,52585.5
2018010600,0.6090393,1.9808502,279.17667,274.3526,53367.668,0.6090482,1.9811939,279.1759,274.35312,53367.6
2018010700,0.03492737,-2.8479004,279.07556,272.80603,54161.574,0.035182085,-2.8481078,279.07623,272.80536,54161.684
2018010800,-3.278534,-1.2651062,272.7812,269.31873,55019.93,-3.278814,-1.2646942,272.78125,269.3192,55019.902
2018010900,-5.2772217,0.6097107,270.23444,274.12106,55582.15,-5.2771173,0.6097073,270.23376,274.1217,55582.105
2018011000,-2.852707,2.6212616,278.50104,276.82703,54681.75,-2.852452,2.6213675,278.50015,276.8266,54681.832
2018011100,-0.4816265,1.0495758,276.5048,271.1445,53750.72,-0.48162043,1.0500325,276.50482,271.1441,53750.78
2018011200,-2.099823,-1.0930328,275.0232,271.32996,54294.11,-2.0998583,-1.0933957,275.02377,271.32983,54294.188
2018011300,-4.247696,0.07070923,273.11145,265.6458,54772.35,-4.247819,0.07055606,273.11215,265.64587,54772.28
2018011400,-4.5801086,0.32658386,271.1051,265.3391,54150.094,-4.5805106,0.32640582,271.10486,265.33926,54150.17
2018011500,-3.4162903,1.964447,267.82123,264.8389,53863.63,-3.4166281,1.9647229,267.8218,264.83954,53863.55
2018011600,-1.6201172,7.044861,270.91156,271.60065,52830.85,-1.6196626,7.044384,270.9115,271.60107,52830.773
2018011700,5.4968414,1.6783752,274.65857,267.51996,50662.324,5.4971385,1.6781272,274.659,267.51938,50662.32
2018011800,5.108551,0.43695068,273.50974,265.9114,51145.82,5.10846,0.43731067,273.50882,265.9112,51145.816
2018011900,11.053497,-0.785614,275.56775,266.6621,50999.75,11.053843,-0.7859368,275.56796,266.6615,50999.688
2018012000,1.4635162,1.2578583,273.18323,266.32898,51853.11,1.4639257,1.2575673,273.1839,266.32834,51853.207
2018012100,-1.7449951,0.6440582,270.80646,266.214,51381.832,-1.7445565,0.6437474,270.80585,266.21338,51381.926
2018012200,1.8136292,-0.44030762,272.07745,263.21906,52215.445,1.8138441,-0.44004542,272.0776,263.21957,52215.477
2018012300,-1.7687988,2.017105,270.82248,266.00458,52779.105,-1.76932,2.01743,270.8218,266.00406,52779.09
2018012400,-0.47306824,3.6051178,274.6985,269.5162,54772.89,-0.47300705,3.605236,274.69885,269.51675,54772.984
2018012500,1.7207184,5.2884674,278.6363,280.74463,55211.484,1.7212503,5.2885737,278.6357,280.74466,55211.375
2018012600,0.51474,3.3827362,276.0177,276.62152,54639.895,0.51430106,3.3823283,276.01843,276.6217,54639.777
2018012700,2.7450714,0.6526947,277.63342,274.13263,54704.793,2.7451653,0.6525319,277.63306,274.13202,54704.855
2018012800,1.9966278,3.2198334,276.33905,270.086,55122.43,1.9968783,3.2198143,276.3394,270.08572,55122.336
2018012900,7.1803284,0.5632782,281.37286,274.99384,55246.844,7.179977,0.56358844,281.37256,274.99435,55246.85
2018013000,9.530945,-1.5370636,281.58176,271.89764,53497.227,9.531428,-1.5370151,281.58188,271.89734,53497.285
2018013100,2.1938934,0.92848206,273.56323,268.45306,54064.734,2.1939092,0.92814696,273.56265,268.45248,54064.656
2018020100,1.398819,4.6026306,279.09918,273.0484,53031.95,1.3993254,4.6022816,279.10016,273.04858,53031.88
2018020200,0.899292,1.6018524,274.17642,267.66464,52081.684,0.89974964,1.6023605,274.1766,267.6653,52081.8
2018020300,1.428009,2.122589,274.51984,267.42426,51938.457,1.4283955,2.1228447,274.51944,267.42358,51938.49
2018020400,2.4277039,-1.133606,274.61758,266.7871,51839.277,2.427547,-1.1340243,274.61713,266.78677,51839.348
2018020500,-0.25183105,-2.484497,272.19305,263.36642,52632.293,-0.25228932,-2.4846475,272.1932,263.36697,52632.254
2018020600,2.0130615,0.08053589,266.54187,259.72034,52594.04,2.0130284,0.080438666,266.54208,259.72015,52593.96
2018020700,-2.7246246,2.1952057,268.66528,268.88998,53141.395,-2.724328,2.195317,268.665,268.89026,53141.36
2018020800,-0.82444763,-1.640564,270.21515,268.61005,53316.54,-0.8240021,-1.6402334,270.21582,268.6102,53316.62
2018020900,0.12568665,-1.5249023,268.09415,267.41272,53435.3,0.12562253,-1.5249363,268.0949,267.41327,53435.26
2018021000,-1.5405121,0.36679077,268.7436,267.29016,53220.945,-1.5399889,0.36703435,268.74274,267.29092,53221.004
2018021100,-0.054473877,2.0566254,270.7898,266.5769,52990.95,-0.054181684,2.0569606,270.78992,266.57745,52991.0
2018021200,1.8336182,2.055008,274.72482,267.97012,52487.02,1.8332242,2.0547645,274.72476,267.97046,52487.062
2018021300,2.1811218,-0.27815247,272.2585,265.00992,52171.895,2.1809893,-0.27862948,272.259,265.01053,52171.78
2018021400,-1.0190125,-1.1965027,269.57584,264.25537,52013.082,-1.0188798,-1.196614,269.57596,264.25583,52013.2
2018021500,0.39276123,-1.8495789,271.62573,263.23407,52709.03,0.39263716,-1.8499644,271.62512,263.2343,52709.08
2018021600,0.06867981,3.5779724,272.97095,267.958,53890.03,0.06855892,3.5777843,272.9706,267.95865,53890.098
2018021700,2.8756409,0.76646423,273.09186,265.60925,53656.75,2.8754425,0.76673096,273.09222,265.609,53656.81
2018021800,0.33569336,-1.9294739,273.67322,265.0667,53281.355,0.33557355,-1.9290253,273.67227,265.06656,53281.38
2018021900,0.5673065,0.85635376,272.91174,264.98846,53447.01,0.567058,0.85677254,272.91083,264.98843,53447.01
2018022000,-2.624405,1.3372345,270.65833,268.37946,52967.45,-2.6241975,1.3377262,270.65836,268.37875,52967.508
2018022100,-1.973938,-2.059143,269.57294,268.38306,53054.78,-1.9738877,-2.0585973,269.57196,268.38318,53054.668
2018022200,-2.1762848,-2.0346222,269.18903,261.71893,52939.547,-2.176302,-2.0344398,269.18924,261.71896,52939.55
2018022300,-3.0811462,-1.7924652,267.79608,261.3231,53170.598,-3.0807064,-1.7928648,267.7959,261.32245,53170.492
2018022400,0.4318695,-1.3664093,264.80493,264.0121,53383.74,0.43139735,-1.3668146,264.80588,264.0126,53383.812
2018022500,-2.7781677,-2.4800262,263.60767,255.94261,52046.07,-2.7781615,-2.4802551,263.60788,255.94214,52046.09
2018022600,-1.5374908,-2.1613617,263.5959,254.39926,51732.797,-1.5378356,-2.1618156,263.59592,254.39879,51732.688
2018022700,-2.8654633,-1.6938019,260.96146,254.65294,51490.105,-2.8653722,-1.6940387,260.96072,254.65233,51489.996
2018022800,-3.727768,-1.4785461,262.12582,254.73349,51458.805,-3.7277863,-1.4788175,262.12485,254.7334,51458.75
2018030100,-2.1660614,-1.0891113,262.8213,256.29318,52151.39,-2.1655352,-1.0890034,262.82053,256.29297,52151.34
2018030200,-3.5983887,0.3327179,261.74146,260.02008,52135.887,-3.5985856,0.33299425,261.74213,260.01938,52135.836
2018030300,-2.7484741,-1.7547607,261.8997,260.307,51674.01,-2.748015,-1.7544324,261.8996,260.30682,51673.953
2018030400,-1.3786469,1.029007,263.32242,264.5591,52360.797,-1.3784882,1.0291692,263.32285,264.55948,52360.902
2018030500,-2.501587,3.374527,269.0432,272.25555,52928.152,-2.501457,3.374642,269.04373,272.25555,52928.04
2018030600,-1.339035,2.4309235,272.95734,275.00848,52827.7,-1.3386513,2.4314017,272.95667,275.0091,52827.72
2018030700,-0.27903748,2.492279,273.58792,269.3169,52085.7,-0.27920613,2.4917953,273.58856,269.31628,52085.793
2018030800,3.0217743,2.2393646,277.2303,272.08725,52443.09,3.02187,2.2392397,277.2304,272.0875,52443.13
2018030900,-0.13641357,3.6308289,275.5713,272.8965,52585.805,-0.13600875,3.6304915,275.57193,272.89676,52585.74
2018031000,1.340744,2.331955,273.20166,270.06396,53498.023,1.3411851,2.3314774,273.20184,270.06363,53497.992
2018031100,0.8959961,2.6644135,280.4245,278.37042,54240.453,0.8965196,2.664192,280.42374,278.36993,54240.387
2018031200,-2.6916504,2.816101,280.73883,277.48917,53899.977,-2.6920278,2.8157253,280.73868,277.48846,53899.965
