timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010300,2.2291682,1.6743677,276.1567,269.05176,52842.88,2.0507119,1.4563175,275.8231,268.69275,52679.008
2018010400,5.4358373,2.5616324,278.57962,271.08655,51750.79,5.9708743,3.570098,279.5646,271.30035,51677.71
2018010500,-0.55406386,4.0349283,277.65344,273.06302,52499.566,0.15469266,5.2567296,279.12408,274.474,52585.5
2018010600,2.2748034,1.7270651,278.27606,272.84732,53250.746,0.6090482,1.9811939,279.1759,274.35312,53367.6
2018010700,0.41720104,-2.1646574,278.2346,271.21835,54101.742,0.035182085,-2.8481078,279.07623,272.80536,54161.684
2018010800,-3.6848044,-1.4590716,274.30933,271.3088,55004.97,-3.278814,-1.2646942,272.78125,269.3192,55019.902
2018010900,-5.4305987,1.5565267,272.14484,273.64273,55425.613,-5.2771173,0.6097073,270.23376,274.1217,55582.105
2018011000,-2.1878061,3.702829,279.1966,277.24545,54558.023,-2.852452,2.6213675,278.50015,276.8266,54681.832
2018011100,0.9032003,0.12068804,276.6716,273.146,53726.617,-0.48162043,1.0500325,276.50482,271.1441,53750.78
2018011200,-1.8081398,-0.71742254,275.47766,270.35883,54362.72,-2.0998583,-1.0933957,275.02377,271.32983,54294.188
2018011300,-4.9630284,-0.31663382,272.8607,266.98166,54829.71,-4.247819,0.07055606,273.11215,265.64587,54772.28
2018011400,-5.0683475,0.89278495,270.64798,265.3824,54172.51,-4.5805106,0.32640582,271.10486,265.33926,54150.17
2018011500,-3.0775523,1.8731427,267.2582,265.67578,53697.062,-3.4166281,1.9647229,267.8218,264.83954,53863.55
2018011600,-1.8767138,6.7568974,270.8392,271.4456,52711.523,-1.6196626,7.044384,270.9115,271.60107,52830.773
2018011700,4.4187894,1.6247891,274.26892,267.90265,50722.363,5.4971385,1.6781272,274.659,267.51938,50662.32
2018011800,5.0756116,0.56445175,273.6779,265.5739,51058.566,5.10846,0.43731067,273.50882,265.9112,51145.816
2018011900,9.132887,-3.1051226,275.00278,267.058,51102.78,11.053843,-0.7859368,275.56796,266.6615,50999.688
2018012000,1.5101005,1.6258254,273.52603,266.30933,51796.363,1.4639257,1.2575673,273.1839,266.32834,51853.207
2018012100,-1.022924,0.81980675,271.42712,265.64526,51311.566,-1.7445565,0.6437474,270.80585,266.21338,51381.926
2018012200,0.5872745,-1.2680916,271.5705,263.22708,52125.957,1.8138441,-0.44004542,272.0776,263.21957,52215.477
2018012300,-3.4345438,2.0322955,270.28897,266.15295,53039.5,-1.76932,2.01743,270.8218,266.00406,52779.09
2018012400,-0.28518003,3.191174,274.1327,269.43698,54876.914,-0.47300705,3.605236,274.69885,269.51675,54772.984
2018012500,0.7738946,5.0913115,277.7169,278.80878,55158.31,1.7212503,5.2885737,278.6357,280.74466,55211.375
2018012600,-0.24968658,3.5015297,275.7444,277.30545,54621.727,0.51430106,3.3823283,276.01843,276.6217,54639.777
2018012700,1.6660409,0.7378147,275.1226,273.59225,54718.6,2.7451653,0.6525319,277.63306,274.13202,54704.855
2018012800,0.7414748,2.5647457,275.91577,271.3219,55199.324,1.9968783,3.2198143,276.3394,270.08572,55122.336
2018012900,6.8800545,1.1734555,281.53784,275.10938,55314.465,7.179977,0.56358844,281.37256,274.99435,55246.85
2018013000,8.48788,-0.41255534,280.07587,271.4456,53624.543,9.531428,-1.5370151,281.58188,271.89734,53497.285
2018013100,3.3497708,0.8804299,274.7402,267.65002,54007.273,2.1939092,0.92814696,273.56265,268.45248,54064.656
