timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010706,-3.827386,-0.641808,277.91556,274.94513,54364.656,-0.998423,-3.3762784,277.4377,270.8773,54294.42
2018010806,-4.459713,-1.250046,275.41446,273.4945,55114.406,-3.2475905,-1.1482991,271.75467,271.17505,55138.547
2018010906,-6.119554,-1.8929693,271.9487,268.67725,54032.156,-6.140608,2.9178457,272.2909,275.61493,55429.395
2018011006,-3.599938,0.61805123,273.20654,274.78336,54324.875,-2.0212612,3.1649108,278.30283,275.89645,54410.48
2018011106,-1.9870806,-2.1321228,273.7473,271.486,54133.277,-0.4988472,1.0862687,274.88025,271.00995,53670.2
2018011206,-0.5245198,-1.6223223,276.25446,269.8435,54724.816,-3.3391078,-0.6915029,274.5354,270.9952,54444.78
2018011306,-4.684929,1.7506162,270.48193,269.9179,54875.957,-4.866905,-0.29290435,272.40253,268.0869,54673.137
2018011406,-4.9940042,2.0142689,269.46283,267.06998,54243.566,-4.461,1.0247769,269.83508,265.64587,53977.965
2018011506,-3.0993435,4.2735047,269.7173,266.74472,53141.152,-2.8179984,3.0012987,267.2617,265.11667,53727.758
2018011606,0.378756,7.3220644,273.28696,271.7742,51862.777,-0.34272975,7.1344256,271.7248,271.56567,52221.35
2018011706,4.6436024,0.46737033,274.7606,267.97086,50339.258,2.7613153,1.6484793,272.80716,267.47665,50620.266
2018011806,3.8611073,2.788346,274.0456,266.35153,50736.11,3.526829,1.9416634,274.22443,266.44037,51485.535
2018011906,6.1758847,-0.9355811,275.21207,266.45477,51323.418,5.9148874,-1.471131,274.64703,266.36816,51336.113
2018012006,4.4241138,-0.28495288,273.71686,265.92307,51339.445,1.8030773,1.772561,273.65634,266.20453,51635.656
2018012106,1.8210638,-4.128295,272.51352,267.2889,52602.594,-1.0587165,-0.8276633,270.30154,266.3814,51526.176
2018012206,-0.9872194,-2.5608804,268.17477,266.25287,53145.66,-2.2010655,1.9822919,270.32944,264.00964,52466.39
2018012306,-2.113537,4.4026475,271.21588,269.09024,53965.355,-0.7120282,1.1598393,270.85168,266.47577,53424.223
2018012406,3.1748755,-0.73287404,277.36966,272.41736,54324.367,1.9635015,4.4935727,276.61047,274.65826,55006.043
2018012506,0.5562231,4.297977,276.2931,278.87128,55178.41,2.7570088,4.5374956,279.60248,278.41858,55007.92
2018012606,2.3561714,0.41796523,276.9837,272.23846,54126.69,-0.5333007,2.826706,275.0397,276.71603,54498.113
2018012706,0.6762965,1.0808036,273.77682,269.3078,54028.492,1.9990317,-1.0560614,278.25696,271.33722,54705.56
2018012806,6.7017198,0.9017705,278.27808,270.33804,53349.26,4.685328,3.8687723,277.5892,273.77676,55128.914
2018012906,4.7688785,1.795439,279.6917,277.16354,55760.527,7.613876,0.58115757,282.12207,276.01883,55206.676
2018013006,4.52406,0.8639028,280.77377,272.41748,54963.57,8.34709,-2.266132,277.42377,268.03827,53305.344
2018013106,4.203191,4.1838756,280.18015,271.54517,53582.324,0.41740063,3.374642,273.56662,269.21307,53971.387
2018020106,4.8119597,1.9068204,275.521,267.38565,51749.996,1.453159,2.9310224,278.20316,271.49347,52584.562
2018020206,3.177597,1.7497776,274.31885,267.0271,51494.56,1.0784771,1.9943707,272.859,267.6565,51965.508
2018020306,2.8518212,-0.5082519,272.3409,264.93616,51803.293,1.0418704,1.9438596,273.40118,267.32333,51793.77
2018020406,0.9921164,3.2246945,274.75037,271.2592,53375.81,2.9443495,-0.9341759,273.4929,265.52203,51993.23
2018020506,-1.057431,-1.0590143,271.4165,263.88107,53576.504,0.13315924,-2.4571958,272.09357,262.40884,52653.4
2018020606,0.74952644,-1.1146805,268.76917,261.3389,52410.926,0.61550826,1.821974,265.3381,259.76584,52555.195
2018020706,-4.564356,-0.8967203,268.54175,268.29755,53342.992,-2.081555,1.7286383,270.08426,269.7806,53235.098
2018020806,0.7726103,0.018538177,264.27914,261.00064,53267.09,0.23759641,-2.2815049,270.05237,265.2405,53317.324
2018020906,-1.543955,1.2882483,267.48456,262.50107,53060.88,-0.3028929,-0.56742126,267.8517,266.98135,53366.66
2018021006,-1.1869766,0.775362,271.2056,267.38425,52969.32,-1.4473952,0.4845276,269.65967,266.8266,53175.19
2018021106,-0.03590369,3.7338398,273.04172,266.0406,52588.16,-1.2428275,2.8387847,271.659,266.7175,52802.816
2018021206,1.140352,2.5776722,275.06522,270.0253,52682.63,2.053942,0.5185677,273.9434,267.89822,52212.895
2018021306,1.9732845,-1.2954987,273.70856,265.11752,52575.047,1.9042845,-0.18748985,270.48492,264.6096,52108.816
2018021406,-1.3911616,-1.7914261,272.7962,263.70764,52510.824,-0.86491567,-1.5622706,268.6371,263.96692,52080.625
2018021506,-2.4618363,2.341029,271.49634,268.4382,53504.516,-1.0964001,-0.28961015,271.02512,263.53796,53062.188
2018021606,3.6078591,-0.45367795,275.2479,267.71762,53262.746,2.9680364,1.3476088,273.7859,268.734,53611.934
2018021706,-1.3510289,1.0419227,272.37042,268.53622,54494.715,2.1852958,0.85018414,271.37396,265.88907,53607.94
2018021806,3.6869552,-3.0585635,273.4153,265.1619,53058.79,0.8566828,-2.4143713,272.99854,265.0135,53255.773
2018021906,2.3504117,0.39432836,272.83618,265.38773,53346.082,-0.40087005,1.8527199,271.34207,266.58337,53308.867
2018022006,-1.7364988,-2.8425143,274.12497,264.93192,53224.926,-2.9159756,0.044202436,268.77463,268.1326,52877.055
2018022106,-2.4373376,-1.0812452,271.37656,262.5637,53657.9,-1.2008373,-1.77859,267.24374,266.49933,53017.08
2018022206,0.44779795,0.17319214,271.378,262.54626,53049.05,-2.229059,-1.972948,266.61185,261.09692,52993.348
2018022306,-0.59722024,-3.233097,270.4106,260.41943,53250.707,-2.9321258,-2.5779831,265.7368,261.18683,53110.582
2018022406,-2.710732,-3.5582578,267.28677,257.89972,53519.582,2.4167805,-3.3773766,267.47897,259.2971,53022.01
2018022506,-2.7991047,-3.0705893,263.99677,253.71465,51178.586,-1.4064816,-2.5197856,261.26968,255.92886,51926.273
2018022606,-1.8226911,-2.6243818,263.3624,253.846,50751.36,-1.1168568,-2.5966504,261.88962,254.30887,51645.996
2018022706,-0.9547509,-0.51377755,262.43536,253.13297,50598.027,-1.7757801,-1.9015735,258.95343,255.21394,51287.25
2018022806,-1.4114966,-1.3828784,264.65247,255.646,51160.996,-4.1283083,-2.2771127,260.4544,254.94125,51642.234
2018030106,-3.042357,-0.8246584,261.23373,256.96286,52408.5,-2.9418159,-0.82546717,259.96207,256.43448,52130.195
2018030206,-5.055746,0.9797534,261.4988,260.75592,52807.305,-3.594279,-0.3829459,260.29694,259.61697,52000.746
2018030306,-3.087353,2.0126543,268.8692,268.45554,52355.633,-1.9803478,-1.0626498,259.66306,259.95746,51788.13
2018030406,-2.8630164,1.2662569,269.57718,271.47263,52484.434,-1.2159107,1.5408688,261.61453,266.15588,52508.207
2018030506,-3.4565766,3.2624526,267.50873,271.6192,52785.625,-1.3009678,3.9730887,270.02448,274.37967,53039.4
