timestamp,u10_pred,v10_pred,t2m_pred,t850_pred,z500_pred,u10,v10,t2m,t850,z500
2018010506,4.570965,2.5423448,280.61053,273.90494,52628.656,5.72324,2.0404894,280.30414,272.14056,52625.44
2018010606,1.5203098,1.7001264,278.19073,275.1531,53847.586,1.0407937,1.935075,279.5088,274.64645,53528.53
2018010706,-2.1123686,-4.0378113,275.74814,270.04694,54130.617,-0.998423,-3.3762784,277.4377,270.8773,54294.42
2018010806,-2.5518494,-1.4977973,272.06433,271.66202,55029.87,-3.2475905,-1.1482991,271.75467,271.17505,55138.547
2018010906,-6.717897,1.0433768,271.5132,273.94922,55269.125,-6.140608,2.9178457,272.2909,275.61493,55429.395
2018011006,-0.22515212,2.082419,276.46875,275.83786,54225.395,-2.0212612,3.1649108,278.30283,275.89645,54410.48
2018011106,0.33175534,-1.3157296,277.16574,272.04532,53966.33,-0.4988472,1.0862687,274.88025,271.00995,53670.2
2018011206,-1.8144515,-1.912805,274.8582,271.5105,54443.18,-3.3391078,-0.6915029,274.5354,270.9952,54444.78
2018011306,-5.30339,0.5182802,271.65387,267.36725,54612.54,-4.866905,-0.29290435,272.40253,268.0869,54673.137
2018011406,-3.5326953,1.6315929,270.50262,267.04208,54635.78,-4.461,1.0247769,269.83508,265.64587,53977.965
2018011506,-1.9611101,3.3148465,267.61676,266.9281,53979.688,-2.8179984,3.0012987,267.2617,265.11667,53727.758
2018011606,0.14678428,7.340075,273.09537,271.01785,52273.17,-0.34272975,7.1344256,271.7248,271.56567,52221.35
2018011706,4.7127957,1.1725979,274.30698,267.38135,50371.086,2.7613153,1.6484793,272.80716,267.47665,50620.266
2018011806,3.7875519,2.243042,274.3585,266.4879,51768.625,3.526829,1.9416634,274.22443,266.44037,51485.535
2018011906,7.3332453,-1.4965048,275.718,266.6159,51390.766,5.9148874,-1.471131,274.64703,266.36816,51336.113
2018012006,-1.4095582,0.9865588,270.79724,266.52213,51755.29,1.8030773,1.772561,273.65634,266.20453,51635.656
2018012106,1.53248,-1.554168,272.37408,263.65292,51774.59,-1.0587165,-0.8276633,270.30154,266.3814,51526.176
2018012206,-1.2161034,0.9104658,270.4871,264.0972,52382.39,-2.2010655,1.9822919,270.32944,264.00964,52466.39
2018012306,-1.1040614,1.9903705,270.82986,267.6382,53800.74,-0.7120282,1.1598393,270.85168,266.47577,53424.223
2018012406,2.3562047,3.6042879,275.6781,273.04883,54832.05,1.9635015,4.4935727,276.61047,274.65826,55006.043
2018012506,0.30140328,4.6163497,275.18536,279.31427,55025.453,2.7570088,4.5374956,279.60248,278.41858,55007.92
2018012606,0.16012597,2.3489811,274.74744,275.55988,54357.016,-0.5333007,2.826706,275.0397,276.71603,54498.113
2018012706,0.12234402,-0.7726007,276.35034,271.6871,54821.82,1.9990317,-1.0560614,278.25696,271.33722,54705.56
2018012806,4.170241,2.737526,276.62595,274.22256,55597.42,4.685328,3.8687723,277.5892,273.77676,55128.914
2018012906,7.7184825,-0.27504838,282.69864,275.39014,55380.35,7.613876,0.58115757,282.12207,276.01883,55206.676
2018013006,7.1573052,-1.3736248,277.34854,267.9033,53700.27,8.34709,-2.266132,277.42377,268.03827,53305.344
2018013106,1.3817995,4.347962,276.5651,271.1928,53714.312,0.41740063,3.374642,273.56662,269.21307,53971.387
2018020106,2.5575001,1.3715569,275.91315,268.91254,51928.0,1.453159,2.9310224,278.20316,271.49347,52584.562
